"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-19","6.7",," 1947",," 1911","0.0",,"0.0","0.0","23.9","27.8","20.0","21.7",,"  200","  180","11.6","14.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-20","7.6",," 1036",," 1033","4.6",,"0.0","0.0","14.4","21.7","7.2","8.9",,"  340","  330","13.4","17.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-21","3.3",," 0008",," 0006","0.0",,"0.0","0.0","12.2","20.0","5.0","11.1",,"  330","  330","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-22","3.3",," 1300",," 1513","0.0",,"0.0","0.0","16.1","25.0","7.8","17.8",,"  190","  190","8.0","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-23","4.2",," 1644",," 1647","0.8",,"0.0","0.0","15.6","18.9","12.8","12.8",,"   80","   60","11.2","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-24","3.7",," 1123",," 1105","0.0",,"0.0","0.0","13.9","16.7","10.0","10.6",,"   50","   90","7.6","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-25","1.4",," 1448",," 1446","0.8",,"0.0","0.0","13.3","18.9","8.3","11.1",,"  130","  120","5.8","7.2","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-26","2.2",," 1513",," 1409","0.0",,"0.0","0.0","13.9","22.2","6.1","16.1",,"  210","  240","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-27","5.7",," 1343",," 1216","0.0",,"0.0","0.0","15.6","20.0","11.7","12.2",,"  330","  310","13.0","16.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-28","2.0",," 1514",," 1410","0.0",,"0.0","0.0","16.1","23.3","9.4","13.9",,"  280","  290","5.8","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-29","2.4",," 0907",," 0906","0.0",,"0.0","0.0","15.6","24.4","9.4","16.7",,"  100","  100","7.2","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-04-30","3.3",," 2018",," 1328","9.4",,"0.0","0.0","17.2","24.4","12.2","17.8",,"  220","  200","8.0","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-01","2.5",," 1845",," 1844","0.0",,"0.0","0.0","19.4","24.4","16.1","16.1",,"   30","   30","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-02","3.3",," 1143",," 1142","0.0",,"0.0","0.0","20.0","24.4","15.6","18.9",,"   80","   80","6.3","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-03","2.4",," 2012",," 2011","0.0",,"0.0","0.0","20.6","25.0","15.6","18.9",,"  180","  180","6.3","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-04","3.2",," 1544",," 1540","0.0",,"0.0","0.0","21.1","26.7","15.6","20.6",,"  160","  180","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-05","3.6",," 1444",," 1444","0.0",,"0.0","0.0","21.1","25.6","16.7","20.6",,"  200","  200","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-06","4.1",," 1803",," 1040","0.0",,"0.0","0.0","21.1","24.4","17.8","20.6",,"  200","  200","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-07","4.3",," 2329",," 2328","0.0",,"0.0","0.0","23.3","26.7","19.4","25.0",,"  190","  190","10.3","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-08","5.6",," 1019",," 0845","0.0",,"0.0","0.0","23.3","30.0","17.2","17.2",,"  210","  200","9.8","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-09","4.1",," 1204",," 1145","16.5",,"0.0","0.0","16.1","21.7","16.1","13.9",,"  360","   10","8.9","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-10","5.1",," 1035",," 1031","0.0",,"0.0","0.0","17.2","23.3","12.2","21.7",,"  210","  180","10.3","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-11","8.0",," 1304",," 1110","4.1",,"0.0","0.0","26.1","31.7","20.6","22.2",,"  210","  220","14.3","18.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-12","4.1",," 0928",," 1243","0.3",,"0.0","0.0","19.4","23.9","16.1","16.1",,"   10","   20","8.0","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-13","4.6",," 0159",," 1322","0.0",,"0.0","0.0","13.3","17.8","8.9","11.7",,"  350","  320","9.8","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-14","2.3",," 1255",," 1248","0.0",,"0.0","0.0","13.9","20.6","8.9","14.4",,"  220","  240","6.3","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-15","4.3",," 1048",," 1111","0.0",,"0.0","0.0","16.1","20.6","12.8","16.1",,"  210","  210","11.6","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-16","4.5",," 0802",," 0758","0.0",,"0.0","0.0","20.0","25.0","13.9","21.7",,"  200","  200","8.9","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-17","5.9",," 1213",," 1213","0.0",,"0.0","0.0","22.2","25.0","19.4","23.3",,"  210","  210","10.3","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-18","7.5",," 1118",," 1130","0.0",,"0.0","0.0","20.6","25.6","16.1","16.1",,"  240","  280","13.0","16.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-19","2.6",," 0119",," 0037","0.0",,"0.0","0.0","13.3","16.1","11.7","13.9",,"   20","   10","7.2","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-20","1.8",," 1904",," 1330","0.0",,"0.0","0.0","16.1","22.8","11.1","16.7",,"  190","  260","6.3","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-21","2.6",," 1426",," 1425","2.5",,"0.0","0.0","19.4","24.4","11.1","18.9",,"  230","  240","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-22","3.6",," 1520",," 1436","0.0",,"0.0","0.0","23.3","31.7","16.7","25.6",,"  230","  220","7.6","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-23","2.4",," 1159",," 1158","0.0",,"0.0","0.0","24.4","30.0","20.0","25.6",,"   90","   80","4.9","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-24","4.0",," 1037",," 0939","0.0",,"0.0","0.0","25.0","31.7","20.0","20.0",,"   50","   40","9.4","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-25","3.9",," 1806",," 1121","0.0",,"0.0","0.0","21.1","27.8","16.7","21.7",,"  140","  100","6.7","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-26","3.9",," 1810",," 1810","30.5",,"0.0","0.0","23.3","28.9","17.8","17.8",,"  210","  200","14.3","19.2",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-27","3.7",," 1334",," 1333","3.8",,"0.0","0.0","20.0","22.2","17.8","18.3",,"  290","  290","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-28","3.6",," 1231",," 1226","0.0",,"0.0","0.0","21.1","27.8","14.4","20.6",,"  330","  330","7.6","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-29","5.0",," 1407",," 1423","0.0",,"0.0","0.0","25.0","33.3","16.7","25.6",,"  210","  200","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-30","6.8",," 1437",," 1436","0.0",,"0.0","0.0","27.8","34.4","23.3","27.8",,"  180","  180","11.2","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-05-31","6.2",," 1228",," 2015","0.0",,"0.0","0.0","28.3","32.8","24.4","27.2",,"  220","  200","9.4","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-01","6.2",," 2002",," 2002","12.2",,"0.0","0.0","27.2","33.3","20.6","21.1",,"  350","  330","9.8","14.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-02","3.8",," 0023",," 0022","0.0",,"0.0","0.0","20.0","24.4","16.7","18.9",,"  360","  350","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-03","3.0",," 0840",," 1039","0.0",,"0.0","0.0","20.6","26.7","15.6","22.2",,"  110","  130","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-04","5.3",," 2056",," 1805","0.0",,"0.0","0.0","22.2","29.4","16.7","16.7",,"   10","  340","9.8","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-05","5.5",," 0917",," 0846","0.0",,"0.0","0.0","17.2","21.7","13.3","15.6",,"   30","   20","10.7","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-06","3.4",," 1706",," 1705","0.0",,"0.0","0.0","17.8","25.0","12.8","18.9",,"  140","  140","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-07","5.8",," 1529",," 1445","0.0",,"0.0","0.0","22.2","28.3","17.2","22.2",,"  190","  210","10.3","13.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-08","5.9",," 1811",," 1627","0.0",,"0.0","0.0","25.6","31.1","19.4","23.3",,"  180","  220","9.4","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-09","7.8",," 1120",," 1332","0.0",,"0.0","0.0","26.1","30.6","20.0","25.6",,"  200","  230","13.0","15.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-10","6.4",," 1056",," 1204","11.4",,"0.0","0.0","25.6","27.8","22.8","22.8",,"  200","  200","10.7","13.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-11","2.7",," 0135",," 0134","21.8",,"0.0","0.0","24.4","26.1","21.7","22.8",,"  210","  200","7.2","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-12","4.9",," 1732",," 1705","0.0",,"0.0","0.0","26.7","31.1","22.8","26.7",,"  210","  210","8.0","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-13","6.8",," 1540",," 1536","33.0",,"0.0","0.0","25.6","31.1","18.9","20.0",,"  190","  190","15.2","19.2",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-14","3.6",," 1347",," 1336","15.2",,"0.0","0.0","22.2","26.7","18.9","20.6",,"  270","  260","10.3","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-15","5.7",," 1710",," 1946","0.0",,"0.0","0.0","23.3","31.1","17.8","23.3",,"  210","  200","12.5","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-16","3.1",," 0206",," 0206","2.3",,"0.0","0.0","20.0","23.9","16.7","18.9",,"   10","   20","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-17","3.9",," 0757",," 0755","0.0",,"0.0","0.0","17.8","20.0","15.0","15.0",,"   80","   80","7.6","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-18","1.8",," 1302",," 1301","0.0",,"0.0","0.0","18.3","24.4","12.8","20.0",,"   90","   80","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-19","4.7",," 2331",," 2209","0.8",,"0.0","0.0","21.1","25.0","18.9","23.9",,"  180","  160","8.9","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-20","3.7",," 1543",," 1542","133.4",,"0.0","0.0","22.8","26.7","18.3","21.1",,"  320","  320","12.5","14.3",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-21","3.6",," 1540",," 1522","0.0",,"0.0","0.0","23.3","28.3","19.4","22.2",,"  230","  230","9.4","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-22","3.5",," 2247",," 2247","0.0",,"0.0","0.0","24.4","31.1","18.3","25.6",,"  230","  230","6.3","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-23","5.1",," 1758",," 1757","0.0",,"0.0","0.0","28.3","32.8","24.4","26.7",,"  200","  200","9.4","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-24","3.4",," 0358",," 0357","7.6",,"0.0","0.0","25.6","30.0","21.1","23.9",,"  260","  250","10.7","13.9",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-25","3.6",," 1927",," 1926","17.3",,"0.0","0.0","26.1","32.2","19.4","20.0",,"   20","   20","14.8","19.2",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-26","3.6",," 1448",," 1446","0.0",,"0.0","0.0","22.8","27.2","20.0","20.0",,"   20","   20","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-27","1.9",," 1635",," 1633","0.0",,"0.0","0.0","22.2","25.6","18.3","20.6",,"  100","  110","4.9","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-28","2.5",," 1827",," 1827","0.0",,"0.0","0.0","22.2","26.1","14.4","14.4",,"   10","   10","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-29","1.8",," 2304",," 2303","0.0",,"0.0","0.0","21.7","28.3","16.1","22.2",,"  190","  190","7.2","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-06-30","3.4",," 0825",," 0836","5.1",,"0.0","0.0","22.2","25.6","18.9","21.7",,"  240","  240","9.8","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-01","2.7",," 1447",," 1438","0.0",,"0.0","0.0","25.0","30.0","20.0","25.6",,"  210","  200","6.3","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-02","5.2",," 1711",," 1642","0.0",,"0.0","0.0","27.8","32.8","23.9","27.2",,"  210","  220","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-03","3.1",," 0015",," 0014","29.2",,"0.0","0.0","26.7","32.8","20.6","27.2",,"   30","   20","10.7","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-04","4.6",," 0930",," 0930","16.5",,"0.0","0.0","26.7","31.7","21.7","27.8",,"  310","  310","9.4","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-05","4.3",," 1729",," 1728","0.0",,"0.0","0.0","29.4","34.4","25.0","26.1",,"   50","   50","11.2","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-06","2.6",," 1645",," 1636","0.0",,"0.0","0.0","28.9","35.0","23.9","28.9",,"  180","  200","5.8","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-07","3.1",," 1742",," 1834","0.0",,"0.0","0.0","29.4","33.3","25.6","28.9",,"  130","  160","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-08","4.1",," 1336",," 1333","0.0",,"0.0","0.0","29.4","35.0","25.6","28.3",,"  210","  190","8.0","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-09","5.6",," 1632",," 1312","0.0",,"0.0","0.0","30.6","35.0","26.7","28.9",,"  200","  190","9.4","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-10","6.2",," 1424",," 1435","0.0",,"0.0","0.0","31.1","36.7","26.7","31.1",,"  210","  230","9.8","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-11","3.4",," 2147",," 2147","11.4",,"0.0","0.0","29.4","35.0","25.0","25.6",,"  210","  210","11.2","14.3",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-12","3.1",," 0358",," 0357","0.0",,"0.0","0.0","27.2","33.9","22.8","25.0",,"   30","   30","13.0","17.4",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-13","1.4",," 1039",," 1038","0.0",,"0.0","0.0","27.2","33.9","21.7","28.3",,"   70","   60","4.0","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-14","1.5",," 1533",," 1602","0.0",,"0.0","0.0","29.4","36.7","23.9","29.4",,"  260","  270","4.9","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-15","3.8",," 1239",," 1237","0.0",,"0.0","0.0","28.9","33.9","25.6","25.6",,"   70","   50","13.0","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-16","2.7",," 1905",," 1905","0.0",,"0.0","0.0","29.4","35.6","23.9","28.9",,"   70","   70","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-17","2.8",," 0000",," 0109","27.9",,"0.0","0.0","26.1","31.1","21.7","26.7",,"  340","  310","11.6","16.1",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-18","3.0",," 2108",," 2011","8.9",,"0.0","0.0","26.1","31.7","22.8","21.7",,"   40","   40","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-19","3.3",," 1112",," 1111","0.0",,"0.0","0.0","22.2","30.6","20.6","20.6",,"   40","   50","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-20","2.8",," 0428",," 0436","0.0",,"0.0","0.0","23.3","28.3","18.9","23.3",,"  110","  180","9.4","13.0",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-21","3.0",," 1337",," 1331","0.0",,"0.0","0.0","23.3","28.3","20.0","22.2",,"   20","   20","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-22","2.9",," 1837",," 1735","0.0",,"0.0","0.0","21.7","29.4","17.8","23.9",,"   70","   80","5.8","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-23","1.5",," 1638",," 1624","0.0",,"0.0","0.0","21.7","28.3","20.0","22.2",,"   90","   80","5.8","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-24","3.2",," 1505",," 1840","0.0",,"0.0","0.0","23.3","28.9","17.8","23.3",,"  160","  130","7.2","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-25","4.4",," 1200",," 1018","0.0",,"0.0","0.0","24.4","30.0","18.9","21.7",,"  180","  200","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-26","3.9",," 2126",," 2126","12.7",,"0.0","0.0","25.0","31.1","18.9","22.8",,"   10","  360","20.1","28.2",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-27","3.4",," 1947",," 1958","0.0",,"0.0","0.0","25.0","32.2","19.4","26.1",,"  230","  240","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-28","2.0",," 1346",," 1345","19.1",,"0.0","0.0","22.8","26.1","20.0","20.0",,"   90","   80","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-29","3.6",," 1621",," 1619","0.0",,"0.0","0.0","23.3","27.2","19.4","21.1",,"   20","   30","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-30","2.7",," 1857",," 1533","0.0",,"0.0","0.0","23.3","28.3","18.9","21.7",,"  110","   10","6.3","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-07-31","1.4",," 1409",," 1305","0.0",,"0.0","0.0","23.9","30.6","19.4","22.8",,"   30","   40","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-01","2.7",," 1157",," 1201","0.0",,"0.0","0.0","25.6","32.2","21.1","27.8",,"  260","  240","5.8","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-02","2.6",," 0347",," 1041","0.0",,"0.0","0.0","26.7","30.6","23.9","25.0",,"  230","  270","4.9","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-03","3.7",," 1632",," 1624","0.0",,"0.0","0.0","26.1","31.1","21.7","23.9",,"   70","  100","8.9","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-04","4.0",," 2123",," 2121","0.0",,"0.0","0.0","26.7","31.7","21.7","27.2",,"  130","  140","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-05","6.4",," 1530",," 1332","0.0",,"0.0","0.0","32.2","38.3","25.6","29.4",,"  210","  240","11.6","16.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-06","3.7",," 2048",," 2048","6.4",,"0.0","0.0","27.2","31.1","22.8","25.6",,"   70","   70","11.2","13.4",,,,,,,,,
